Mon Dec 23 11:55:26 2019,1,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
Thu Dec 26 07:53:18 2019,1,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
Thu Dec 26 18:54:57 2019,1,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
Sat Dec 28 04:31:18 2019,1,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
Sat Dec 28 14:27:41 2019,1,-0.623,-0.623,-0.623,-0.623,-0.623,-0.623,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
Tue Dec 24 02:42:46 2019,1,-0.618,-0.618,-0.618,-0.618,-0.618,-0.618,-0.815,-0.815,-0.815,-0.815,-0.815,-0.815
Wed Dec 25 13:09:18 2019,1,-0.618,-0.618,-0.618,-0.618,-0.618,-0.618,-0.815,-0.815,-0.815,-0.815,-0.815,-0.815
Fri Dec 27 19:37:14 2019,1,-0.618,-0.618,-0.618,-0.618,-0.618,-0.618,-0.815,-0.815,-0.815,-0.815,-0.815,-0.815
Mon Dec 30 09:22:48 2019,1,-0.618,-0.618,-0.618,-0.618,-0.618,-0.618,-0.815,-0.815,-0.815,-0.815,-0.815,-0.815
Mon Dec 23 12:31:44 2019,1,-0.613,-0.613,-0.613,-0.613,-0.613,-0.613,-0.814,-0.814,-0.814,-0.814,-0.814,-0.814
Thu Dec 26 19:43:45 2019,1,-0.613,-0.613,-0.613,-0.613,-0.613,-0.613,-0.814,-0.814,-0.814,-0.814,-0.814,-0.814
Sat Dec 28 15:22:05 2019,1,-0.613,-0.613,-0.613,-0.613,-0.613,-0.613,-0.814,-0.814,-0.814,-0.814,-0.814,-0.814
Tue Dec 24 01:25:15 2019,1,-0.598,-0.598,-0.598,-0.598,-0.598,-0.598,-0.769,-0.769,-0.769,-0.769,-0.769,-0.769
Wed Dec 25 11:24:06 2019,1,-0.598,-0.598,-0.598,-0.598,-0.598,-0.598,-0.769,-0.769,-0.769,-0.769,-0.769,-0.769
Fri Dec 27 17:23:13 2019,1,-0.598,-0.598,-0.598,-0.598,-0.598,-0.598,-0.769,-0.769,-0.769,-0.769,-0.769,-0.769
Mon Dec 30 05:40:24 2019,1,-0.598,-0.598,-0.598,-0.598,-0.598,-0.598,-0.769,-0.769,-0.769,-0.769,-0.769,-0.769
Thu Dec 12 16:18:01 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Fri Dec 13 15:55:03 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Sun Dec 15 04:16:25 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Tue Dec 17 08:34:18 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Wed Dec 18 05:04:41 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Fri Dec 20 10:53:25 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Sun Dec 22 06:02:27 2019,1,-0.589,-0.589,-0.589,-0.589,-0.589,-0.589,-0.831,-0.831,-0.831,-0.831,-0.831,-0.831
Sat Dec 14 00:58:47 2019,1,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.805,-0.805,-0.805,-0.805,-0.805,-0.805
Mon Dec 16 07:26:36 2019,1,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.805,-0.805,-0.805,-0.805,-0.805,-0.805
Mon Dec 23 18:44:50 2019,1,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.805,-0.805,-0.805,-0.805,-0.805,-0.805
Tue Dec 24 23:30:16 2019,1,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.805,-0.805,-0.805,-0.805,-0.805,-0.805
Fri Dec 27 06:42:31 2019,1,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.805,-0.805,-0.805,-0.805,-0.805,-0.805
Sun Dec 29 05:57:58 2019,1,-0.579,-0.579,-0.579,-0.579,-0.579,-0.579,-0.805,-0.805,-0.805,-0.805,-0.805,-0.805
Sat Dec 14 02:13:34 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Mon Dec 16 08:59:55 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Mon Dec 23 22:10:20 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Wed Dec 25 07:05:23 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Fri Dec 27 11:26:56 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Sun Dec 29 13:41:15 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Sun Dec 29 17:40:30 2019,1,-0.578,-0.578,-0.578,-0.578,-0.578,-0.578,-0.724,-0.724,-0.724,-0.724,-0.724,-0.724
Wed Dec 11 10:26:21 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Wed Dec 11 10:47:27 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Wed Dec 11 10:54:31 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Wed Dec 11 12:43:59 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Sat Dec 14 02:16:19 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Sat Dec 14 03:06:27 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Mon Dec 16 09:05:13 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Mon Dec 16 10:26:37 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Mon Dec 23 22:15:40 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Tue Dec 24 01:15:42 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Wed Dec 25 07:12:39 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Wed Dec 25 11:11:10 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Fri Dec 27 11:35:46 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Fri Dec 27 17:06:42 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Sun Dec 29 18:00:44 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Mon Dec 30 05:19:56 2019,1,-0.569,-0.569,-0.569,-0.569,-0.569,-0.569,-0.781,-0.781,-0.781,-0.781,-0.781,-0.781
Wed Dec 11 00:36:40 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Wed Dec 11 00:46:56 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Fri Dec 13 20:01:06 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
Fri Dec 13 20:18:55 2019,1,-0.568,-0.568,-0.568,-0.568,-0.568,-0.568,-0.703,-0.703,-0.703,-0.703,-0.703,-0.703
