pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
-5.007,-8.09,-1,7.18,3.59,Mon Mar 26 18:50:28 2018,regr.glm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,4,cv,20,20,NA,5
-0.028,-0.009,0.929,0.797,0.614,Mon Mar 26 18:51:30 2018,regr.glmboost,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,59,cv,20,20,NA,5,2,0.0101749021559954
-0.028,-0.009,0.926,0.797,0.615,Mon Mar 26 18:51:47 2018,regr.glmnet,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,16,cv,20,20,NA,5,0.818424418335781,2.12497989432946
NA,NA,-1,NA,NA,Mon Mar 26 18:54:21 2018,regr.h2o.deeplearning,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,152,cv,20,20,NA,5
NA,NA,-1,NA,NA,Mon Mar 26 18:56:44 2018,regr.h2o.gbm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,143,cv,20,20,NA,5
NA,NA,-1,NA,NA,Mon Mar 26 18:59:06 2018,regr.h2o.glm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,142,cv,20,20,NA,5
NA,NA,-1,NA,NA,Mon Mar 26 19:01:29 2018,regr.h2o.randomForest,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,143,cv,20,20,NA,5
-0.327,-0.539,-1,1.22,0.793,Mon Mar 26 19:01:35 2018,regr.IBk,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,2,cv,20,20,NA,5
-0.028,-0.009,-1,0.797,0.615,Mon Mar 26 19:01:43 2018,regr.km,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,3,cv,20,20,NA,5
-0.302,-0.246,0.859,0.984,0.778,Mon Mar 26 19:02:10 2018,regr.ksvm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,random,279,27,cv,20,20,NA,5,35.7910383566172,0.0131343900610975
-5.007,-8.09,-1,7.18,3.59,Mon Mar 26 19:02:13 2018,regr.lm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,1,cv,20,20,NA,5
-5.007,-8.09,-1,7.18,3.59,Mon Mar 26 19:02:15 2018,regr.mob,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,rerecc20hp20cv,0.7896,nohyperparam,279,2,cv,20,20,NA,5
