0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:25:46 2018,svmSpectrumString,1,1,kaggle housing,ignore,none,YeoJohnson,0
0.601,0.57,-1,0.167,0.121,Sun Jan 07 05:26:00 2018,treebag,1,1,kaggle housing,ignore,none,YeoJohnson,0.390060869855618,random,253,14,cv,20,3,1,5,none
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:26:08 2018,widekernelpls,1,1,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:47:24 2018,WM,1,1,kaggle housing,ignore,none,YeoJohnson,1275
0.677,0.628,0.014,0.143,0.098,Sun Jan 07 05:48:01 2018,xgbLinear,1,1,kaggle housing,ignore,none,YeoJohnson,0.390060869855618,random,253,36,cv,20,3,1,5,34,0.00345667129880501,0.00509619853006137,1.40399650856853
0.308,0.272,0.031,0.284,0.211,Sun Jan 07 05:52:40 2018,xgbTree,1,1,kaggle housing,ignore,none,YeoJohnson,0.390060869855618,random,253,277,cv,20,3,1,5,755,10,0.422163669683505,0.316448751837015,0.615190724097192,6,0.690798092167825
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:53:48 2018,xyf,1,1,kaggle housing,ignore,none,YeoJohnson,67
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:54:56 2018,avNNet,1,2,kaggle housing,ignore,none,YeoJohnson,54
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:55:01 2018,bag,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:55:05 2018,bagEarth,1,2,kaggle housing,ignore,none,YeoJohnson,3
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:55:11 2018,bagEarthGCV,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 05:56:07 2018,bam,1,2,kaggle housing,ignore,none,YeoJohnson,55
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:13:55 2018,bartMachine,1,2,kaggle housing,ignore,none,YeoJohnson,1067
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:14:03 2018,bayesglm,1,2,kaggle housing,ignore,none,YeoJohnson,7
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:14:09 2018,blasso,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:14:13 2018,blassoAveraged,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 06:14:18 2018,bridge,1,2,kaggle housing,ignore,none,YeoJohnson,4
0.631,0.605,0.179,0.156,0.113,Sun Jan 07 06:16:24 2018,BstLm,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,125,cv,20,3,1,5,423,0.575172771355137
0.676,0.624,0.161,0.149,0.099,Sun Jan 07 06:45:18 2018,cforest,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,1732,cv,20,3,1,5,43
0.569,0.546,0.197,0.18,0.132,Sun Jan 07 06:45:54 2018,ctree,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,35,cv,20,3,1,5,0.00819849409162998
