spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.189,-4.834,-6.406,-1,10.7,7.18,Wed Mar 27 00:22:07 2019,lmStepAIC,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,18,cv,10,10,NA,5,,,,,,,,,,0,5,4.23,18,-20.4,21,12,29,-19.7,31,-3.07,54,10.4,69,-1.77,90,3.62,94,1.56,111,5.76,115,5.87,117,1.8,128,5.12
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:22:11 2019,logicBag,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:22:16 2019,logreg,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:22:18 2019,M5,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,3,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:22:19 2019,M5Rules,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,6,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:22:56 2019,mlpKerasDecay,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,9,222,37
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:22:58 2019,mlpKerasDropout,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,12,222,1
0.156,0.142,0.128,1.31,1.26,1.06,Wed Mar 27 00:23:54 2019,msaenet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,56,cv,4,10,no rep,no min,,,,,,,,,,0,5,2.26,18,5.11,21,3.25,29,3.81,31,2.51,54,3.32,69,2.95,90,3.58,94,3.05,111,3.15,115,3.77,117,3.07,128,3.64
Fail,Fail,Fail,Fail,PackageFail,Wed Mar 27 00:23:59 2019,mxnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,4
Fail,Fail,Fail,Fail,PackageFail,Wed Mar 27 00:24:03 2019,mxnetAdam,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,4
-0.093,-0.813,-0.834,2.7,2.65,2.23,Wed Mar 27 00:24:09 2019,nnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,91,222,1.443,1.091,random,6,cv,10,10,NA,5,,,,,,,,,,0,5,1,18,1,21,1,29,1,31,1,54,1,69,1,90,1,94,1,111,1,115,1,117,1,128,1
0.095,-0.106,-0.332,-1,1.92,1.36,Wed Mar 27 00:24:11 2019,nnls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,1,cv,10,10,NA,5,,,,,,,,,,0,5,1.93,18,0.731,21,3.41,29,3.81,31,3.07,54,1.23,69,-0.14,90,3.45,94,2.1,111,1.2,115,1.97,117,2.62,128,2.61
NA,-0.033,0,-1,1.44,1.27,Wed Mar 27 00:24:12 2019,null,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,1,cv,10,10,NA,5,,,,,,,,,,0,5,3.47,18,3.47,21,3.47,29,3.47,31,3.47,54,3.47,69,3.47,90,3.47,94,3.47,111,3.47,115,3.47,117,3.47,128,3.47
0.315,0.141,0.105,1.03,1.29,1.06,Wed Mar 27 00:26:07 2019,parRF,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,6,222,1.443,1.091,random,115,cv,10,10,NA,5,,,,,,,,,,0,5,3.3,18,3.7,21,3.63,29,3.61,31,3.02,54,3.6,69,3.41,90,3.76,94,2.29,111,3.21,115,4.03,117,2.85,128,3.61
0.025,-0.813,-0.834,2.7,2.65,2.23,Wed Mar 27 00:26:24 2019,pcaNNet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,103,222,1.443,1.091,random,16,cv,10,10,NA,5,,,,,,,,,,0,5,1,18,1,21,1,29,1,31,1,54,1,69,1,90,1,94,1,111,1,115,1,117,1,128,1
0.107,0.101,0.122,1.07,1.27,1.11,Wed Mar 27 00:26:26 2019,pcr,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,2.01,18,4.53,21,4.54,29,2.8,31,2.76,54,3.49,69,3.44,90,3.42,94,3.1,111,3.1,115,3.77,117,3.39,128,3.47
Fail,Fail,Fail,Fail,PackageFail,Wed Mar 27 00:26:32 2019,pls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,432,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:26:35 2019,plsRglm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,435,222,2
-0.132,-0.454,-0.594,1.65,2.3,1.79,Wed Mar 27 00:27:02 2019,ppr,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,27,cv,10,10,NA,5,,,,,,,,,,0,5,2.05,18,0.945,21,4,29,2.1,31,0.945,54,4,69,2.04,90,3,94,1.61,111,5.02,115,4.02,117,2.09,128,4.72
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 00:27:04 2019,qrf,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,3,222,1
0.198,0.125,0.098,1.37,1.3,1.08,Wed Mar 27 01:30:57 2019,qrnn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,515,222,1.443,1.091,random,3833,cv,10,10,NA,5,,,,,,,,,,0,5,3,18,4,21,4,29,4,31,3,54,4,69,3,90,4,94,3,111,3,115,4,117,3,128,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:30:59 2019,ranger,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,435,222,1
0.236,0.147,0.124,1.02,1.26,1.05,Wed Mar 27 01:35:28 2019,Rborist,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,476,222,1.443,1.091,random,268,cv,10,10,NA,5,,,,,,,,,,0,5,3.22,18,3.79,21,3.55,29,3.57,31,3.06,54,3.7,69,3.36,90,3.8,94,2.29,111,3.11,115,4.09,117,2.81,128,3.56
0.247,-1.672,-1.439,3.62,3.52,3.29,Wed Mar 27 01:35:44 2019,relaxo,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,14,cv,10,10,NA,5,,,,,,,,,,0,5,-0.802,18,0.834,21,-0.179,29,0.151,31,-0.365,54,-0.072,69,-0.119,90,0.127,94,-0.181,111,-0.263,115,0.132,117,-0.0789,128,0.0643
0.278,0.12,0.097,1.03,1.3,1.08,Wed Mar 27 01:37:11 2019,rf,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,73,222,1.443,1.091,random,87,cv,10,10,NA,5,,,,,,,,,,0,5,3.37,18,3.67,21,3.73,29,3.66,31,3.3,54,3.51,69,3.46,90,3.55,94,2.47,111,3.27,115,3.87,117,3.11,128,3.6
0.122,0.137,0.1,1.27,1.3,1.06,Wed Mar 27 01:37:25 2019,ridge,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,13,cv,10,10,NA,5,,,,,,,,,,0,5,1.82,18,4.23,21,4.48,29,3.64,31,2.38,54,3.72,69,3.34,90,3.49,94,2.65,111,3.41,115,3.89,117,3.01,128,3.69
-0.093,-6.218,-9.96,48,15.8,8.88,Wed Mar 27 01:37:29 2019,rlm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,3,cv,10,10,NA,5,,,,,,,,,,0,5,0.29,18,-24,21,19.1,29,-41.2,31,0.277,54,3.32,69,-5.66,90,2.23,94,1.58,111,4.47,115,4.81,117,2.58,128,4.77
NA,-0.033,0,1.17,1.44,1.27,Wed Mar 27 01:37:31 2019,rpart,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,3.47,18,3.47,21,3.47,29,3.47,31,3.47,54,3.47,69,3.47,90,3.47,94,3.47,111,3.47,115,3.47,117,3.47,128,3.47
-0.014,-0.222,-0.239,-1,1.79,1.5,Wed Mar 27 01:37:33 2019,rpart1SE,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,119,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,4.71,18,3.93,21,2.28,29,3.11,31,2.28,54,4.71,69,2.28,90,3.93,94,2.56,111,2.56,115,4.71,117,2.28,128,3.85
-0.061,-0.319,-0.269,1.32,1.83,1.62,Wed Mar 27 01:37:36 2019,rpart2,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,4.33,18,3.52,21,2.28,29,3.11,31,2.28,54,4.33,69,2.28,90,3.52,94,3.24,111,3.24,115,4.33,117,2.28,128,4.33
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:37:38 2019,rqlasso,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,3,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:37:39 2019,rqnc,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,6,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:37:41 2019,RRF,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,9,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:37:42 2019,RRFglobal,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,12,222,1
0.385,-0.042,-0.197,-1,1.73,1.28,Wed Mar 27 01:37:45 2019,rvmLinear,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,0.798,18,5,21,0.77,29,0.545,31,5.15,54,-0.517,69,3.12,90,3.64,94,1.45,111,0.984,115,1.87,117,2.79,128,1.61
0.133,0.05,0.081,1.03,1.33,1.17,Wed Mar 27 01:37:55 2019,rvmPoly,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,9,cv,10,10,NA,5,,,,,,,,,,0,5,2.5,18,3.72,21,3.96,29,3.48,31,3.37,54,3.49,69,3.11,90,3.51,94,3.39,111,3.47,115,3.49,117,3.51,128,3.49
-0.027,-0.033,0,1.09,1.44,1.27,Wed Mar 27 01:38:06 2019,rvmRadial,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,11,cv,10,10,NA,5,,,,,,,,,,0,5,3.47,18,3.47,21,3.47,29,3.47,31,3.47,54,3.47,69,3.47,90,3.47,94,3.47,111,3.47,115,3.47,117,3.47,128,3.47
0.191,0.136,0.136,1.2,1.25,1.06,Wed Mar 27 01:39:20 2019,SBC,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,119,222,1.443,1.091,random,73,cv,10,10,NA,5,,,,,,,,,,0,5,2,18,5,21,3.5,29,2.02,31,3.15,54,2.67,69,2.6,90,3.34,94,2.76,111,3.15,115,3.6,117,2.83,128,3.62
0.206,0.156,0.167,1.06,1.2,1.04,Wed Mar 27 01:42:06 2019,simpls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,1.89,18,4.4,21,4.31,29,3.33,31,2.86,54,3.5,69,3.34,90,3.46,94,2.96,111,3.13,115,3.68,117,3.29,128,3.51
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:42:09 2019,spikeslab,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,435,222,1
-0.08,-0.262,-0.38,2.07,1.99,1.55,Wed Mar 27 01:43:18 2019,spls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,69,cv,10,10,NA,5,,,,,,,,,,0,5,2.08,18,2.03,21,3.85,29,1.02,31,1.11,54,4.04,69,3.54,90,3.72,94,2.17,111,4.05,115,4.08,117,2.81,128,4.22
0.023,-1.622,-1.445,3.66,3.53,3.23,Wed Mar 27 01:43:21 2019,superpc,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,2,cv,10,10,NA,5,,,,,,,,,,0,5,0.0226,18,0.0106,21,0.00432,29,-0.00553,31,0.0108,54,0.00193,69,0.00515,90,-0.000965,94,0.000755,111,-0.00135,115,0.00124,117,0.000527,128,-0.000787
0.063,0.069,0.016,1.38,1.42,1.15,Wed Mar 27 01:45:02 2019,svmLinear,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,101,cv,10,10,NA,5,,,,,,,,,,0,5,2.45,18,3.66,21,3.2,29,3.9,31,1.96,54,3.49,69,3.39,90,3.77,94,2.28,111,3.6,115,3.71,117,2.87,128,3.8
0.149,0.114,0.057,1.23,1.36,1.09,Wed Mar 27 01:46:42 2019,svmLinear2,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,98,cv,10,10,NA,5,,,,,,,,,,0,5,2.35,18,3.97,21,3.47,29,3.89,31,2.06,54,3.54,69,3.38,90,3.76,94,2.35,111,3.53,115,3.72,117,2.91,128,3.74
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 01:46:45 2019,svmLinear3,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,435,222,1
0.249,0.148,0.124,1.04,1.26,1.05,Wed Mar 27 01:46:49 2019,svmPoly,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,4,cv,10,10,NA,5,,,,,,,,,,0,5,2.38,18,4.23,21,4.02,29,3.83,31,2.73,54,3.56,69,3.32,90,3.64,94,2.98,111,3.34,115,3.67,117,3.21,128,3.57
0.285,-0.016,0.019,1.06,1.42,1.25,Wed Mar 27 01:46:55 2019,svmRadial,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,4,cv,10,10,NA,5,,,,,,,,,,0,5,3.47,18,3.47,21,3.47,29,3.47,31,3.47,54,3.47,69,3.47,90,3.48,94,3.09,111,3.47,115,3.48,117,3.38,128,3.69
0.081,0.126,0.056,1.02,1.36,1.08,Wed Mar 27 01:46:59 2019,svmRadialCost,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,118,222,1.443,1.091,random,4,cv,10,10,NA,5,,,,,,,,,,0,5,3.6,18,3.64,21,3.63,29,3.6,31,3.19,54,3.71,69,3.62,90,3.66,94,1.99,111,3.41,115,3.96,117,2.65,128,3.9
0.285,-0.016,0.019,1.06,1.42,1.25,Wed Mar 27 01:47:05 2019,svmRadialSigma,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,4,cv,10,10,NA,5,,,,,,,,,,0,5,3.47,18,3.47,21,3.47,29,3.47,31,3.47,54,3.47,69,3.47,90,3.48,94,3.09,111,3.47,115,3.48,117,3.38,128,3.69
0.145,0.105,0.095,-1,1.31,1.1,Wed Mar 27 01:47:13 2019,treebag,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,479,222,1.443,1.091,random,7,cv,10,10,NA,5,,,,,,,,,,0,5,3.09,18,3.8,21,3.48,29,3.67,31,3.33,54,3.9,69,3.16,90,3.52,94,2.44,111,3.39,115,4.33,117,2.56,128,3.57
0.206,0.156,0.167,1.06,1.2,1.04,Wed Mar 27 01:47:35 2019,widekernelpls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,7,cv,10,10,NA,5,,,,,,,,,,0,5,1.89,18,4.4,21,4.31,29,3.33,31,2.86,54,3.5,69,3.34,90,3.46,94,2.96,111,3.13,115,3.68,117,3.29,128,3.51
0.091,0.08,0.066,1.13,1.35,1.13,Wed Mar 27 01:57:02 2019,WM,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,624,222,1.443,1.091,random,565,cv,10,10,NA,5,,,,,,,,,,0,5,2.35,18,5.19,21,3.6,29,2.71,31,3.39,54,4.05,69,3.65,90,3.16,94,2.88,111,3.52,115,3.96,117,2.97,128,4.23
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:27:28 2019,xgbDART,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,435,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:27:29 2019,xgbLinear,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,438,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:27:31 2019,xgbTree,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,441,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:27:45 2019,xyf,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,3,10,403,444,222,14
1,1,1,-1,0,0,Wed Mar 27 06:27:45 2019,perfect,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,444,222,1.211,1.121,random,NA,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,2,27,4,36,5,37,4,48,4,51,1,52,4,67,4,91,5,101,3,107,2,110,3,118,2
Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:45:18 2019,MAJOR FAIL in CARET.ENS,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,NA
-0.097,-1.308,-1.148,2.7,2.6,2.31,Wed Mar 27 06:45:40 2019,avNNet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,91,222,1.211,1.121,random,22,cv,10,10,NA,5,,,,,,,,,,0,19,1,27,1,36,1,37,1,48,1,51,1,52,1,67,1,91,1,101,1,107,1,110,1,118,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:45:42 2019,bag,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,2
0.045,-0.348,-0.447,-1,1.75,1.35,Wed Mar 27 06:46:26 2019,bagEarthGCV,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,334,222,1.211,1.121,random,43,cv,10,10,NA,5,,,,,,,,,,0,19,2.05,27,1.59,36,3.88,37,2.24,48,3.63,51,4.32,52,7.65,67,4.15,91,3.98,101,2.15,107,3.11,110,3.21,118,3.51
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:50:02 2019,bam,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,198
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 06:50:04 2019,bartMachine,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,3,222,1
0.216,0.026,-0.114,-1,1.35,0.974,Wed Mar 27 06:50:08 2019,bayesglm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,4,cv,10,10,NA,5,,,,,,,,,,0,19,-0.639,27,4.02,36,4.58,37,2.7,48,3.86,51,3.98,52,4.16,67,3.89,91,3.85,101,2.44,107,3.24,110,3.33,118,3.62
0.453,0.02,0.045,1.1,1.16,0.98,Wed Mar 27 07:02:27 2019,blasso,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,194,222,1.211,1.121,random,738,cv,10,10,NA,5,,,,,,,,,,0,19,3.05,27,3.51,36,3.56,37,3.46,48,3.48,51,3.45,52,3.51,67,3.45,91,3.47,101,3.33,107,3.43,110,3.44,118,3.47
0.284,0.021,0.043,-1,1.16,0.979,Wed Mar 27 07:14:36 2019,blassoAveraged,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,297,222,1.211,1.121,random,728,cv,10,10,NA,5,,,,,,,,,,0,19,3.05,27,3.52,36,3.55,37,3.47,48,3.49,51,3.47,52,3.53,67,3.45,91,3.46,101,3.33,107,3.44,110,3.45,118,3.47
0.208,-0.036,0.005,-1,1.21,1.04,Wed Mar 27 07:26:54 2019,bridge,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,351,222,1.211,1.121,random,737,cv,10,10,NA,5,,,,,,,,,,0,19,3.42,27,3.46,36,3.47,37,3.46,48,3.46,51,3.46,52,3.47,67,3.46,91,3.46,101,3.45,107,3.45,110,3.46,118,3.46
0.472,0.18,0.101,1.08,1.09,0.82,Wed Mar 27 07:27:51 2019,BstLm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,57,cv,10,10,NA,5,,,,,,,,,,0,19,2.04,27,3.44,36,3.68,37,3.54,48,3.68,51,3.53,52,3.94,67,3.67,91,3.62,101,2.73,107,3.42,110,3.43,118,3.54
0.401,0.106,0.075,1.06,1.12,0.894,Wed Mar 27 07:28:42 2019,cforest,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,352,222,1.211,1.121,random,49,cv,10,10,NA,5,,,,,,,,,,0,19,3.04,27,3.71,36,3.76,37,3.44,48,3.54,51,3.6,52,3.71,67,3.77,91,3.77,101,2.63,107,3.27,110,3.37,118,3.67
0.165,0.253,0.071,1.11,1.12,0.747,Wed Mar 27 07:30:35 2019,ctree,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,expoTrans,LAPTOPBBQ,fullPCAs9bk10,4,10,403,624,222,1.211,1.121,random,7,cv,10,10,NA,5,,,,,,,,,,0,19,2.79,27,3.87,36,2.79,37,4.18,48,3.87,51,3.87,52,3.87,67,3.87,91,3.87,101,2.79,107,2.79,110,2.79,118,2.79
