,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caret_train_permute,blasso,Wed Aug 15 14:33:06 2018,0.942,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,0,PC7,0.9915,V10.2,0.9919,V5.4,0.9951,V10.3,0.9957,PC9,0.9984,V4.1,0.9985,ICA5,0.9988,V4,0.9997,V4.2,1,V5,1.001,PC2,1.003,V4.4,1.007,V6.4,1.008,V10,1.01,V3.1,1.011,V2.1,1.013,PC3,1.014,V8.1,1.015,V4.3,1.018,ICA6,1.019,V10.4,1.02,ICA3,1.03,V3,1.03,PC6,1.031,V5.2,1.036,ICA8,1.038,V8.3,1.042,ICA1,1.044,ICA7,1.047,V8.2,1.051,V3.4,1.055,ICA2,1.058,PC8,1.068,V7.3,1.075,V7,1.08,PC4,1.098,V5.3,1.109,V7.1,1.116,V10.1,1.133,PC5,1.144,ICA9,1.205,V8,1.225,V7.4,1.233,V9.1,1.278,V5.1,1.288,V9.3,1.315,PC1,1.341,V3.3,1.343,V8.4,1.425,ICA4,1.455,V7.2,1.538,V9,1.582,V6.2,1.739,V6.3,1.819,V6,1.956,V6.1,1.969,V2,2.026,V3.2,2.442,V9.4,2.694,V9.2,5.311,V2.3,37.28,V2.2,146.6,V2.4,154.7
caret,blassoAveraged,Wed Aug 15 14:33:59 2018,0.942,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,544,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret_hold_permute,blassoAveraged,Wed Aug 15 14:34:01 2018,0.942,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,2,PC8,0.7135,V5.1,0.8401,V6.3,0.8514,V8.4,0.8627,V5,0.8737,V6.2,0.8756,V8.3,0.8813,V6.4,0.8871,V7,0.8963,V3,0.9019,V5.2,0.9253,V4.1,0.9289,ICA2,0.9295,PC6,0.9349,V7.1,0.9507,V10.1,0.9512,V4.4,0.9706,V10.4,0.9729,V7.4,0.9744,V10.2,0.9785,PC5,0.9818,ICA8,0.9832,V4,0.99,V5.4,0.9931,PC2,0.9936,V3.4,0.995,ICA9,0.9962,PC9,0.9963,PC1,1,ICA3,1,PC7,1,ICA7,1.001,V9.3,1.001,V9,1.008,V4.2,1.011,V9.1,1.013,PC4,1.045,V10.3,1.047,ICA5,1.054,V4.3,1.057,V8,1.08,V10,1.091,ICA1,1.097,ICA6,1.111,V7.3,1.116,PC3,1.125,V8.2,1.14,V7.2,1.154,V8.1,1.175,V9.4,1.189,V3.1,1.297,ICA4,1.312,V2,1.329,V6.1,1.379,V6,1.423,V5.3,1.426,V2.1,1.676,V3.2,1.713,V9.2,1.741,V3.3,1.975,V2.3,13.24,V2.2,70.28,V2.4,71.63
caret_train_permute,blassoAveraged,Wed Aug 15 14:34:02 2018,0.942,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,2,ICA6,0.9876,V10.3,0.992,ICA2,0.996,V5.4,0.9972,V4,0.9994,PC7,0.9998,ICA3,1,ICA7,1,V3.4,1.001,PC9,1.002,PC6,1.002,V4.2,1.003,PC5,1.005,V4.3,1.005,ICA8,1.006,PC3,1.008,V10.4,1.012,PC2,1.012,V4.4,1.017,V10.2,1.018,V10,1.025,ICA5,1.025,ICA9,1.026,V3,1.028,V10.1,1.031,V8,1.034,ICA1,1.035,V4.1,1.037,V3.1,1.038,V7.4,1.038,V5.2,1.046,V8.2,1.047,PC8,1.071,PC1,1.097,V5,1.117,V9,1.124,V7.1,1.145,V8.4,1.157,V8.1,1.161,V6.4,1.163,V8.3,1.178,PC4,1.18,V5.1,1.261,V7,1.263,V7.3,1.346,ICA4,1.349,V3.3,1.424,V2,1.43,V6.3,1.452,V9.3,1.463,V9.1,1.479,V7.2,1.508,V6.2,1.66,V5.3,1.666,V6,2.067,V6.1,2.128,V3.2,2.356,V2.1,2.374,V9.4,2.459,V9.2,4.411,V2.3,30.46,V2.2,148.2,V2.4,164.9
caret,bridge,Wed Aug 15 14:34:41 2018,0.941,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,472,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret_hold_permute,bridge,Wed Aug 15 14:34:43 2018,0.941,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,1,V8.4,0.7515,V5,0.7533,V5.1,0.8464,V6.4,0.8489,V3.2,0.8537,V6.3,0.8655,V10.4,0.8772,V3,0.8828,V4.1,0.9265,V7.1,0.9303,V4.3,0.9325,V6.2,0.9377,V3.1,0.9427,V10.1,0.9554,V4,0.9601,V7,0.976,V8.1,0.9767,V7.4,0.9812,ICA6,0.996,PC9,0.9982,V9.1,0.9983,PC7,0.9999,PC5,0.9999,ICA4,0.9999,ICA8,0.9999,ICA1,0.9999,ICA7,1,PC2,1,ICA9,1,PC1,1,V4.2,1,PC3,1,PC4,1,ICA5,1,PC6,1,ICA2,1,PC8,1.002,ICA3,1.002,V7.2,1.03,V10.2,1.034,V5.2,1.046,V10,1.056,V8.3,1.078,V9,1.082,V10.3,1.086,V7.3,1.09,V8,1.146,V8.2,1.147,V4.4,1.179,V5.3,1.183,V9.3,1.222,V5.4,1.375,V6,1.486,V3.4,1.486,V3.3,1.535,V6.1,1.546,V2,1.67,V9.4,1.924,V2.1,1.937,V9.2,3.207,V2.3,24.09,V2.4,61.85,V2.2,69.8
caret_train_permute,bridge,Wed Aug 15 14:34:44 2018,0.941,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,1,V10.2,0.9853,PC3,1,PC5,1,ICA7,1,ICA1,1,PC6,1,PC1,1,V10,1,ICA9,1,ICA5,1,V4.2,1,PC2,1,ICA4,1,ICA8,1,ICA2,1,PC7,1,PC8,1,PC4,1,ICA3,1.001,PC9,1.001,ICA6,1.003,V10.3,1.003,V4,1.004,V9.1,1.007,V3.1,1.008,V7,1.012,V7.2,1.014,V8.1,1.014,V5.2,1.018,V8.3,1.026,V10.1,1.027,V7.4,1.029,V4.3,1.031,V6.2,1.032,V4.1,1.035,V3,1.036,V8.2,1.038,V4.4,1.082,V3.4,1.093,V8,1.109,V3.3,1.114,V5.3,1.142,V10.4,1.145,V7.3,1.198,V5.1,1.236,V7.1,1.261,V3.2,1.483,V5,1.587,V8.4,1.646,V5.4,1.69,V6.4,1.724,V9,1.733,V2,2.082,V6.3,2.105,V6,2.226,V6.1,2.67,V2.1,2.916,V9.3,3.06,V9.4,5.158,V9.2,9.313,V2.3,52.12,V2.4,136.8,V2.2,141.2
caret,ctree,Wed Aug 15 14:34:55 2018,0.678,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,624,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret_hold_permute,ctree,Wed Aug 15 14:34:56 2018,0.678,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,1,V2,1,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,ICA1,1,ICA2,1,ICA3,1,ICA4,1,ICA5,1,ICA6,1,ICA7,1,ICA8,1,ICA9,1,PC1,1,PC2,1,PC3,1,PC4,1,PC5,1,PC6,1,PC7,1,PC8,1,PC9,1,V2.1,1,V3.1,1,V4.1,1,V5.1,1,V6.1,1,V7.1,1,V8.1,1,V9.1,1,V10.1,1,V2.2,1,V3.2,1,V4.2,1,V5.2,1,V6.2,1,V7.2,1,V8.2,1,V9.2,1,V10.2,1,V2.3,1,V3.3,1,V4.3,1,V5.3,1,V6.3,1,V7.3,1,V8.3,1,V9.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V6.4,1,V7.4,1,V8.4,1,V9.4,1,V10.4,1,V2.4,2.116
caret_train_permute,ctree,Wed Aug 15 14:34:58 2018,0.678,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,1,V2,1,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,ICA1,1,ICA2,1,ICA3,1,ICA4,1,ICA5,1,ICA6,1,ICA7,1,ICA8,1,ICA9,1,PC1,1,PC2,1,PC3,1,PC4,1,PC5,1,PC6,1,PC7,1,PC8,1,PC9,1,V2.1,1,V3.1,1,V4.1,1,V5.1,1,V6.1,1,V7.1,1,V8.1,1,V9.1,1,V10.1,1,V3.2,1,V4.2,1,V5.2,1,V6.2,1,V7.2,1,V8.2,1,V9.2,1,V10.2,1,V3.3,1,V4.3,1,V5.3,1,V6.3,1,V7.3,1,V8.3,1,V9.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V6.4,1,V7.4,1,V8.4,1,V9.4,1,V10.4,1,V2.2,1.144,V2.4,1.511,V2.3,3.165
caret,ctree2,Wed Aug 15 14:35:07 2018,0.678,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,624,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret_hold_permute,ctree2,Wed Aug 15 14:35:09 2018,0.678,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,1,V2,1,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,ICA1,1,ICA2,1,ICA3,1,ICA4,1,ICA5,1,ICA6,1,ICA7,1,ICA8,1,ICA9,1,PC1,1,PC2,1,PC3,1,PC4,1,PC5,1,PC6,1,PC7,1,PC8,1,PC9,1,V2.1,1,V3.1,1,V4.1,1,V5.1,1,V6.1,1,V7.1,1,V8.1,1,V9.1,1,V10.1,1,V2.2,1,V3.2,1,V4.2,1,V5.2,1,V6.2,1,V7.2,1,V8.2,1,V9.2,1,V10.2,1,V2.3,1,V3.3,1,V4.3,1,V5.3,1,V6.3,1,V7.3,1,V8.3,1,V9.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V6.4,1,V7.4,1,V8.4,1,V9.4,1,V10.4,1,V2.4,2.116
caret_train_permute,ctree2,Wed Aug 15 14:35:10 2018,0.678,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,1,V2,1,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,ICA1,1,ICA2,1,ICA3,1,ICA4,1,ICA5,1,ICA6,1,ICA7,1,ICA8,1,ICA9,1,PC1,1,PC2,1,PC3,1,PC4,1,PC5,1,PC6,1,PC7,1,PC8,1,PC9,1,V2.1,1,V3.1,1,V4.1,1,V5.1,1,V6.1,1,V7.1,1,V8.1,1,V9.1,1,V10.1,1,V3.2,1,V4.2,1,V5.2,1,V6.2,1,V7.2,1,V8.2,1,V9.2,1,V10.2,1,V3.3,1,V4.3,1,V5.3,1,V6.3,1,V7.3,1,V8.3,1,V9.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V6.4,1,V7.4,1,V8.4,1,V9.4,1,V10.4,1,V2.2,1.144,V2.4,1.511,V2.3,3.165
caret,dnn,Wed Aug 15 14:35:16 2018,0.043,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,38,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret,earth,Wed Aug 15 14:35:21 2018,0.995,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,624,222,,V2.4,100,V2,7.42,V3,0,V4,0,V5,0,V6,0,V7,0,V8,0,V9,0,V10,0,ICA1,0,ICA2,0,ICA3,0,ICA4,0,ICA5,0,ICA6,0,ICA7,0,ICA8,0,ICA9,0,PC1,0,PC2,0,PC3,0,PC4,0,PC5,0,PC6,0,PC7,0,PC8,0,PC9,0,V2.1,0,V3.1,0,V4.1,0,V5.1,0,V6.1,0,V7.1,0,V8.1,0,V9.1,0,V10.1,0,V2.2,0,V3.2,0,V4.2,0,V5.2,0,V6.2,0,V7.2,0,V8.2,0,V9.2,0,V10.2,0,V2.3,0,V3.3,0,V4.3,0,V5.3,0,V6.3,0,V7.3,0,V8.3,0,V9.3,0,V10.3,0,V3.4,0,V4.4,0,V5.4,0,V6.4,0,V7.4,0,V8.4,0,V9.4,0,V10.4,0
caret_hold_permute,earth,Wed Aug 15 14:35:22 2018,0.995,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,ICA1,1,ICA2,1,ICA3,1,ICA4,1,ICA5,1,ICA6,1,ICA7,1,ICA8,1,ICA9,1,PC1,1,PC2,1,PC3,1,PC4,1,PC5,1,PC6,1,PC7,1,PC8,1,PC9,1,V2.1,1,V3.1,1,V4.1,1,V5.1,1,V6.1,1,V7.1,1,V8.1,1,V9.1,1,V10.1,1,V2.2,1,V3.2,1,V4.2,1,V5.2,1,V6.2,1,V7.2,1,V8.2,1,V9.2,1,V10.2,1,V2.3,1,V3.3,1,V4.3,1,V5.3,1,V6.3,1,V7.3,1,V8.3,1,V9.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V6.4,1,V7.4,1,V8.4,1,V9.4,1,V10.4,1,V2,13.92,V2.4,185.5
caret_train_permute,earth,Wed Aug 15 14:35:22 2018,0.995,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,ICA1,1,ICA2,1,ICA3,1,ICA4,1,ICA5,1,ICA6,1,ICA7,1,ICA8,1,ICA9,1,PC1,1,PC2,1,PC3,1,PC4,1,PC5,1,PC6,1,PC7,1,PC8,1,PC9,1,V2.1,1,V3.1,1,V4.1,1,V5.1,1,V6.1,1,V7.1,1,V8.1,1,V9.1,1,V10.1,1,V2.2,1,V3.2,1,V4.2,1,V5.2,1,V6.2,1,V7.2,1,V8.2,1,V9.2,1,V10.2,1,V2.3,1,V3.3,1,V4.3,1,V5.3,1,V6.3,1,V7.3,1,V8.3,1,V9.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V6.4,1,V7.4,1,V8.4,1,V9.4,1,V10.4,1,V2,28.81,V2.4,127.1
caret,elm,Wed Aug 15 14:35:26 2018,0.945,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,464,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret_hold_permute,elm,Wed Aug 15 14:35:26 2018,0.945,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,0,V8.1,0.8452,V4.2,0.8578,V10.3,0.9061,V10,1.102,V8.4,1.169,V5.4,1.229,V8.2,1.361,ICA4,1.96,V7.2,2.421,V7.3,2.528,V6.3,2.847,V9.2,3.672,V5.3,4.005,ICA9,4.173,V9.3,4.338,PC2,4.464,V4.3,5.031,V6.2,6.433,V7.1,6.469,V2.3,7.059,V6.1,7.164,V4.1,7.326,V9.4,8.891,V10.2,10.29,V7.4,10.41,ICA1,10.77,V5.1,11.36,PC9,11.55,V8.3,12.1,V6.4,14.8,PC1,15.59,V2,18.47,V3.3,18.87,ICA6,19.59,V10.4,19.64,V5.2,23.36,PC7,23.43,V10.1,25.12,V4,28.59,V7,30.55,V4.4,30.96,V2.1,32.49,V3,34.93,ICA7,37.07,V8,39.58,V3.1,44.64,ICA3,45.78,V5,48.46,PC8,48.97,ICA8,49.26,V9,49.87,V3.4,54.75,PC5,55.32,V2.2,57.18,V2.4,59.24,V9.1,62.48,V6,62.52,PC4,62.93,ICA5,64.41,PC3,67.28,V3.2,74.64,ICA2,118.6,PC6,209.3
caret_train_permute,elm,Wed Aug 15 14:35:26 2018,0.945,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,0,V10,1.102,V8.4,1.153,V4.2,1.403,V10.3,1.803,V8.1,2.099,ICA4,2.925,V5.4,3.639,V8.2,4.123,V4.3,8.402,V7.2,8.745,V6.3,8.901,V7.3,9.305,V9.2,10.34,V5.3,10.71,V9.3,13.71,V4.1,14.3,ICA1,14.83,V2.3,15.15,V3.3,17.66,V6.2,18.42,V6.1,19.2,V9.4,23.78,V10.2,23.89,V3,28.32,V5.1,28.86,V8.3,29.72,V7.1,30.89,PC9,31.25,ICA6,32.49,ICA9,33.33,PC8,33.81,V2,36.26,V3.1,36.69,V6.4,42.01,V10.4,43.3,V3.4,46.32,PC2,53.67,V7.4,55.02,PC7,57.08,V5.2,57.75,V4,58.06,V10.1,58.16,V3.2,60.75,V4.4,63.32,ICA8,68.59,V2.1,71.1,PC1,82.69,V8,102.4,PC3,105.9,ICA2,106.3,ICA3,107.7,V2.2,112.2,V5,118.3,V2.4,126.5,ICA5,136.7,V9,142.8,V7,145.5,V6,156.3,PC5,156.9,ICA7,166.8,V9.1,180.7,PC6,195.7,PC4,271.6
caret,enet,Wed Aug 15 14:35:36 2018,0.949,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,624,222,,V2,100,V3,10.4,V4,15.4,V5,7.53,V6,0.922,V7,2.33,V8,17.2,V9,8.24,V10,14,ICA1,4.57,ICA2,7.66,ICA3,1.07,ICA4,44.9,ICA5,8.23,ICA6,4.24,ICA7,14.9,ICA8,12.7,ICA9,44.1,PC1,41.1,PC2,0,PC3,31.2,PC4,21,PC5,13.4,PC6,7.4,PC7,9.93,PC8,17.9,PC9,9.01,V2.1,100,V3.1,10.4,V4.1,15.4,V5.1,7.53,V6.1,0.922,V7.1,2.33,V8.1,17.2,V9.1,8.24,V10.1,14,V2.2,100,V3.2,10.5,V4.2,15.5,V5.2,7.51,V6.2,0.868,V7.2,2.26,V8.2,17.1,V9.2,8.19,V10.2,14.1,V2.3,100,V3.3,10.5,V4.3,15.3,V5.3,7.43,V6.3,0.896,V7.3,2.38,V8.3,17,V9.3,8.22,V10.3,14,V2.4,100,V3.4,10.5,V4.4,15.4,V5.4,7.42,V6.4,0.904,V7.4,2.32,V8.4,17.1,V9.4,8.29,V10.4,14.1
caret_hold_permute,enet,Wed Aug 15 14:35:36 2018,0.949,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,520,222,0,ICA9,0.9202,V4.1,0.9329,V4,0.9394,V7.1,0.9582,V6.4,0.9718,V3,1,V5,1,V7,1,V8,1,V9,1,V10,1,ICA2,1,ICA5,1,ICA8,1,PC2,1,PC6,1,V3.1,1,V5.1,1,V8.1,1,V9.1,1,V10.1,1,V10.2,1,V4.3,1,V6.3,1,V10.3,1,V3.4,1,V4.4,1,V5.4,1,V8.4,1,PC9,1.01,V9.3,1.087,V7.3,1.104,V7.4,1.139,V10.4,1.151,ICA7,1.307,V4.2,1.351,ICA3,1.353,PC7,1.854,V6,1.913,V6.1,1.984,V9.4,2.008,V8.3,2.011,V9.2,2.972,V5.3,3.363,ICA6,3.473,V7.2,3.696,V6.2,3.834,PC4,4.15,PC5,4.387,V8.2,4.469,ICA1,4.925,PC1,5.108,V2.1,5.264,V2,5.37,V5.2,5.711,PC3,8.419,ICA4,12.24,V3.3,12.76,V2.3,23.5,PC8,26.85,V3.2,32.64,V2.4,33.84,V2.2,76.41
