spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,CLOUD,10hp10cv,1,5,403,624,222,0.9,0.9284,random,434,cv,10,10,NA,5,15,1.3312352844514,0.968602964049205,1.30087468028069,1.36411243351176,,,
1,1,1,-1,0.00289,0.00233,Wed Aug 15 12:38:59 2018,perfect,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,62,222,1.173,2.173,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,15,2.46,21,0.42,38,1.27
Fail,Fail,Fail,Fail,Fail,Wed Aug 15 12:47:56 2018,MAJOR FAIL in CARET.ENS,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,all,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,NA
1,0.931,0.938,0.122,0.071,0.0494,Wed Aug 15 15:08:25 2018,earth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.34,21,0.423,38,1.25
1,0.469,0.616,1.34,0.45,0.373,Wed Aug 15 15:08:28 2018,elm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,150,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.36,21,1.13,38,1.59
1,0.752,0.831,0.281,0.2,0.175,Wed Aug 15 15:08:30 2018,enet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.76,21,0.267,38,1.34
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:08:32 2018,extraTrees,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,331,222,1
1,0.697,0.78,0.277,0.259,0.214,Wed Aug 15 15:08:34 2018,foba,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.8,21,0.129,38,1.28
1,0.955,0.97,0.0634,0.0366,0.0312,Wed Aug 15 15:08:44 2018,gamSpline,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,9,cv,10,20,NA,5,,,,,,,,,,0,15,2.51,21,0.384,38,1.28
1,0.707,0.791,-1,0.247,0.207,Wed Aug 15 15:08:45 2018,gaussprLinear,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.82,21,0.2,38,1.31
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:10:52 2018,gbm_h2o,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,1,222,127
1,0.931,0.938,-1,0.071,0.0494,Wed Aug 15 15:10:54 2018,gcvEarth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.34,21,0.423,38,1.25
1,0.712,0.789,-1,0.249,0.203,Wed Aug 15 15:10:55 2018,glm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.79,21,0.145,38,1.28
1,0.852,0.894,0.217,0.127,0.105,Wed Aug 15 15:10:58 2018,glm.nb,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.44,21,0.525,38,1.08
1,0.689,0.786,0.303,0.252,0.219,Wed Aug 15 15:11:04 2018,glmboost,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,6,cv,10,20,NA,5,,,,,,,,,,0,15,2.8,21,0.151,38,1.32
1,0.728,0.82,0.29,0.212,0.192,Wed Aug 15 15:11:07 2018,glmnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,3,cv,10,20,NA,5,,,,,,,,,,0,15,2.77,21,0.247,38,1.37
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:13:17 2018,glmnet_h2o,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,1,222,130
1,0.697,0.78,-1,0.26,0.214,Wed Aug 15 15:13:21 2018,glmStepAIC,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,3,cv,10,20,NA,5,,,,,,,,,,0,15,2.8,21,0.128,38,1.28
1,-0.386,-0.001,0.596,1.18,0.979,Wed Aug 15 15:13:30 2018,icr,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,98,222,1.173,2.173,random,8,cv,10,20,NA,5,,,,,,,,,,0,15,4.35,21,1.04,38,1.7
1,0.713,0.789,0.368,0.249,0.203,Wed Aug 15 15:13:32 2018,kernelpls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.79,21,0.142,38,1.28
0.25,-0.299,0.079,1.74,1.08,0.915,Wed Aug 15 15:13:35 2018,krlsPoly,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,3,cv,10,20,NA,5,,,,,,,,,,0,15,2.16,21,2.1,38,2.04
1,0.792,0.853,0.293,0.174,0.146,Wed Aug 15 15:13:37 2018,lars,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.73,21,0.37,38,1.39
1,0.721,0.804,0.281,0.231,0.197,Wed Aug 15 15:13:39 2018,lars2,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.78,21,0.189,38,1.31
1,0.792,0.853,0.293,0.174,0.146,Wed Aug 15 15:13:41 2018,lasso,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.73,21,0.37,38,1.39
1,0.712,0.789,-1,0.249,0.203,Wed Aug 15 15:13:43 2018,lm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.79,21,0.145,38,1.28
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:13:47 2018,logicBag,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:13:51 2018,logreg,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:13:53 2018,M5,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,3,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:13:55 2018,M5Rules,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,6,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:14:04 2018,mlpKerasDecay,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,9,222,9
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:14:06 2018,mlpKerasDropout,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,12,222,1
1,0.704,0.787,0.296,0.252,0.209,Wed Aug 15 15:14:21 2018,msaenet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,14,cv,10,20,NA,5,,,,,,,,,,0,15,2.79,21,0.145,38,1.29
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 15:16:22 2018,mxnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,121
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 15:17:02 2018,mxnetAdam,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,39
1,-0.01,0.243,1.91,0.887,0.714,Wed Aug 15 15:17:09 2018,nnet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,210,222,1.173,2.173,random,6,cv,10,20,NA,5,,,,,,,,,,0,15,1,21,0.801,38,0.968
1,0.636,0.728,-1,0.32,0.257,Wed Aug 15 15:17:10 2018,nnls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.98,21,0.35,38,1.45
NA,-0.404,0,-1,1.17,0.99,Wed Aug 15 15:17:12 2018,null,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.21,21,2.21,38,2.21
1,0.114,0.266,1.9,0.861,0.626,Wed Aug 15 15:17:19 2018,pcaNNet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,56,222,1.173,2.173,random,6,cv,10,20,NA,5,,,,,,,,,,0,15,1,21,0.562,38,0.994
0.25,-2.483,-1.286,1.52,2.69,2.46,Wed Aug 15 15:17:20 2018,pcr,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,6.24,21,2.88,38,2.42
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 15 15:17:24 2018,pls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:17:26 2018,plsRglm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,3,222,2
1,0.964,0.971,0.123,0.0355,0.0281,Wed Aug 15 15:17:30 2018,ppr,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,3,cv,10,20,NA,5,,,,,,,,,,0,15,2.52,21,0.436,38,1.26
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:17:31 2018,ranger,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,331,222,1
1,0.944,0.966,0.288,0.0403,0.0395,Wed Aug 15 15:21:29 2018,Rborist,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,594,222,1.173,2.173,random,237,cv,10,20,NA,5,,,,,,,,,,0,15,2.51,21,0.386,38,1.31
1,0.644,0.739,0.354,0.307,0.251,Wed Aug 15 15:21:33 2018,relaxo,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,4,cv,10,20,NA,5,,,,,,,,,,0,15,2.95,21,0.352,38,1.47
1,0.882,0.907,0.271,0.11,0.0832,Wed Aug 15 15:21:37 2018,rlm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,3,cv,10,20,NA,5,,,,,,,,,,0,15,2.52,21,0.24,38,1.28
1,0.889,0.931,0.704,0.0836,0.0808,Wed Aug 15 15:21:40 2018,rpart,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.56,21,0.369,38,1.18
1,0.889,0.931,-1,0.0836,0.0808,Wed Aug 15 15:21:42 2018,rpart1SE,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,48,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.56,21,0.369,38,1.18
1,0.889,0.931,0.704,0.0836,0.0808,Wed Aug 15 15:21:45 2018,rpart2,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.56,21,0.369,38,1.18
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:21:48 2018,rqlasso,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,331,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:21:49 2018,rqnc,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,334,222,1
1,0.665,0.748,-1,0.297,0.236,Wed Aug 15 15:21:52 2018,rvmLinear,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.95,21,0.312,38,1.38
1,0.704,0.797,0.337,0.239,0.209,Wed Aug 15 15:21:54 2018,simpls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,1,cv,10,20,NA,5,,,,,,,,,,0,15,2.79,21,0.175,38,1.33
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:21:55 2018,spikeslab,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,331,222,1
1,0.697,0.78,0.277,0.26,0.214,Wed Aug 15 15:22:00 2018,spls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,5,cv,10,20,NA,5,,,,,,,,,,0,15,2.8,21,0.128,38,1.28
1,-1.484,-0.52,1,1.78,1.76,Wed Aug 15 15:22:04 2018,superpc,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,3,cv,4,20,no rep,no min,,,,,,,,,,0,15,0.253,21,-1.16,38,-0.205
1,0.888,0.92,-1,0.0963,0.0812,Wed Aug 15 15:22:08 2018,treebag,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,576,222,1.173,2.173,random,4,cv,10,20,NA,5,,,,,,,,,,0,15,2.61,21,0.48,38,1.24
1,0.704,0.797,0.337,0.239,0.209,Wed Aug 15 15:22:21 2018,widekernelpls,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,624,222,1.173,2.173,random,2,cv,10,20,NA,5,,,,,,,,,,0,15,2.79,21,0.175,38,1.33
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:22:23 2018,xgbDART,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,331,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:22:25 2018,xgbLinear,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,334,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:22:26 2018,xgbTree,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,2,20,403,337,222,1
1,1,1,-1,0,0,Wed Aug 15 15:22:26 2018,perfect,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,337,222,1.343,2.153,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,5,1.02,31,0.731
Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:25:38 2018,MAJOR FAIL in CARET.ENS,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,287,222,NA
-1,0.672,0.86,1.73,0.188,0.156,Wed Aug 15 15:26:10 2018,avNNet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,259,222,1.343,2.153,random,30,cv,10,20,NA,5,,,,,,,,,,0,5,0.97,31,0.992
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:26:14 2018,bag,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,3
1,0.95,0.982,0.0997,0.0236,0.0235,Wed Aug 15 15:27:13 2018,bagEarth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,578,222,1.343,2.153,random,58,cv,10,20,NA,5,,,,,,,,,,0,5,0.998,31,0.706
1,0.956,0.985,-1,0.0208,0.0208,Wed Aug 15 15:27:54 2018,bagEarthGCV,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,578,222,1.343,2.153,random,12,cv,10,20,NA,5,,,,,,,,,,0,5,1,31,0.709
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:28:23 2018,bartMachine,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,2
1,0.723,0.893,-1,0.143,0.131,Wed Aug 15 15:28:26 2018,bayesglm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,2,cv,10,20,NA,5,,,,,,,,,,0,5,0.946,31,0.543
1,0.703,0.888,0.302,0.151,0.141,Wed Aug 15 15:28:31 2018,blasso,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,318,222,1.343,2.153,random,5,cv,10,20,NA,5,,,,,,,,,,0,5,0.933,31,0.536
1,0.691,0.882,-1,0.159,0.147,Wed Aug 15 15:28:36 2018,blassoAveraged,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,197,222,1.343,2.153,random,4,cv,10,20,NA,5,,,,,,,,,,0,5,0.935,31,0.523
1,0.679,0.879,-1,0.163,0.152,Wed Aug 15 15:28:40 2018,bridge,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,443,222,1.343,2.153,random,3,cv,10,20,NA,5,,,,,,,,,,0,5,0.924,31,0.522
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:28:45 2018,BstLm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,2
NA,0.323,0.738,0.734,0.352,0.321,Wed Aug 15 15:28:51 2018,ctree,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,5,cv,10,20,NA,5,,,,,,,,,,0,5,1.2,31,1.2
NA,0.323,0.738,0.787,0.352,0.321,Wed Aug 15 15:28:59 2018,ctree2,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,5,cv,10,20,NA,5,,,,,,,,,,0,5,1.2,31,1.2
-1,-2.283,-0.165,1.73,1.56,1.56,Wed Aug 15 15:29:05 2018,dnn,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,157,222,1.343,2.153,random,5,cv,10,20,NA,5,,,,,,,,,,0,5,2.43,31,2.43
1,0.95,0.982,0.121,0.0236,0.0236,Wed Aug 15 15:29:11 2018,earth,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,3,cv,10,20,NA,5,,,,,,,,,,0,5,0.996,31,0.708
1,0.683,0.866,1.46,0.18,0.151,Wed Aug 15 15:29:16 2018,elm,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,80,222,1.343,2.153,random,4,cv,10,20,NA,5,,,,,,,,,,0,5,1.07,31,0.482
1,0.871,0.944,0.301,0.0751,0.0614,Wed Aug 15 15:29:27 2018,enet,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,4,cv,10,20,NA,5,,,,,,,,,,0,5,1,31,0.626
Fail,Fail,Fail,Fail,Fail,Fail,Wed Aug 15 15:29:33 2018,extraTrees,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,331,222,4
1,0.681,0.88,0.295,0.161,0.151,Wed Aug 15 15:29:44 2018,foba,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,7,cv,10,20,NA,5,,,,,,,,,,0,5,0.924,31,0.524
1,0.971,0.989,0.0607,0.0144,0.0138,Wed Aug 15 15:29:58 2018,gamSpline,1,2,poly aC1^1.3 + bC1^2.1 + dC1^.7,ignore,none,YeoJohnson,LAPTOP-1SBQTC5I,firstfullPCAs4bk,3,20,403,624,222,1.343,2.153,random,11,cv,10,20,NA,5,,,,,,,,,,0,5,1,31,0.721
